candidate_id,robust,beats_control_3pct_gate,ending_capital,capital_delta_vs_control,capital_lift_vs_control,cagr,sharpe,maximum_drawdown,worst_fold_return,capital_rotations,market_exposure,cash_days,loss_avoided_by_cash_usd,profit_missed_by_cash_usd,net_cash_edge_usd,cash_intervention_sessions,absolute_entry_threshold,absolute_exit_discount,absolute_exit_threshold,cash_reentry_premium,minimum_risk_safety,minimum_horizon_agreement,reentry_confirmation_sessions,fold_1_return,fold_1_max_drawdown,fold_2_return,fold_2_max_drawdown,fold_3_return,fold_3_max_drawdown,is_control,rank
381,False,False,40227.41575658235,-1278128.8715036279,-0.969486688731024,0.2597645593628186,1.039324527263902,-0.19584106630229392,0.09446254496758733,301,0.4950625411454905,767,108162.69498694566,160420.42174851702,-52257.726761571364,767,0.458274,0.187453,0.270821,0.079366,0.189689,0.307347,1,0.09446254496758733,-0.19584106630229392,0.23997858140957362,-0.09497620668173234,1.964196887497907,-0.187363284006707,False,286
855,False,False,40200.66072885004,-1278155.6265313602,-0.9695069829625537,0.2596255205916813,0.9819294843087774,-0.27663092255671273,0.08868489485351416,204,0.4575378538512179,824,118565.07499976856,186245.7057101545,-67680.63071038593,824,0.557234,0.21949,0.33774400000000004,0.029856,0.110036,0.662312,3,0.08868489485351416,-0.2064240731358813,0.6784610919018557,-0.1250024051990647,1.1999849783492231,-0.27663092255671273,False,287
857,False,False,40176.9386035537,-1278179.3486566565,-0.9695249766760328,0.25950217843810286,0.9896421489017945,-0.3209861102300563,0.042005085226825,188,0.4055299539170507,903,123096.17943573448,184219.44467234053,-61123.26523660605,903,0.578083,0.05949,0.518593,0.078077,0.110147,0.056534,2,0.042005085226825,-0.3209861102300563,0.469785492448654,-0.11590884309235638,1.6233307295924475,-0.2766309225567124,False,288
769,False,False,39673.97122404948,-1278682.3160361606,-0.9699064876411373,0.2568726151418359,1.0015860671860306,-0.28291103307493637,0.1657089224836521,215,0.3824884792626728,938,135130.7064800517,204541.93648635838,-69411.23000630667,938,0.648568,0.061007,0.587561,0.049414,0.094109,0.121744,1,0.1657089224836521,-0.22038164717244613,0.6526200983833599,-0.028868382214378485,1.0594086057892458,-0.28291103307493637,False,289
116,False,False,39520.908404100584,-1278835.3788561095,-0.9700225888964868,0.2560668695646495,0.9009590800394441,-0.4107864834190681,0.05059287363978715,184,0.44634628044766295,841,104890.32456816605,160328.72954020053,-55438.40497203448,841,0.644015,0.207276,0.436739,0.074576,0.055702,0.425318,1,0.05059287363978715,-0.4107864834190681,0.3999552058036806,-0.10444360045575374,1.6870659647409685,-0.2099428818452086,False,290
595,False,False,38833.788855596584,-1279522.4984046135,-0.970543783019156,0.25241737904982364,0.9441817393812268,-0.362811594407614,-0.017018375214735704,240,0.47531270572745227,797,106363.30569818681,165778.3359837592,-59415.030285572386,797,0.543908,0.065297,0.47861099999999995,0.069114,0.119855,0.180872,2,-0.017018375214735704,-0.362811594407614,0.5808250382712379,-0.1159088430923565,1.4990823052730224,-0.27663092255671273,False,291
342,False,False,38793.76002824764,-1279562.5272319624,-0.9705741456970874,0.2522031187397633,1.1610695870627679,-0.16831161490691104,0.205098414903929,289,0.4325213956550362,862,148644.64622514072,215097.0915052439,-66452.44528010319,862,0.480767,0.230613,0.250154,0.001985,0.212599,0.039759,1,0.437859802366924,-0.16831161490691104,0.205098414903929,-0.09497620668173234,1.2388387612537004,-0.15769183056405545,False,292
100,False,False,38693.59393648023,-1279662.69332373,-0.9706501237105694,0.25166615550494287,1.075559260452256,-0.2222812390099057,0.11774977395625363,195,0.358788676761027,974,130817.78493522151,181878.58801403307,-51060.80307881156,974,0.635398,0.09493,0.5404680000000001,0.02753,0.16691,0.083264,1,0.2557899622905495,-0.2222812390099057,0.11774977395625363,-0.05676236218753439,1.7566236109794389,-0.16636640980322204,False,293
622,False,False,38539.232387527845,-1279817.0548726823,-0.9707672100782259,0.25083639060995555,0.954997716516224,-0.27663092255671284,0.015955073003610876,176,0.4160631994733377,887,115399.13201095561,176794.20027500446,-61395.06826404885,887,0.555611,0.188938,0.36667299999999997,0.075929,0.102673,0.062298,3,0.015955073003610876,-0.24656862264967816,0.7622303514009181,-0.11590884309235616,1.152612610122668,-0.2766309225567124,False,294
743,False,False,38516.62188376175,-1279839.6653764483,-0.9707843606042139,0.25071461600183365,1.1148252126337947,-0.22228123900990548,0.1285834784415918,180,0.32323897300855825,1028,130483.64846087474,176908.45755331338,-46424.809092438634,1028,0.599804,0.227335,0.372469,0.073147,0.1847,0.079388,1,0.14699930453879895,-0.22228123900990548,0.1285834784415918,-0.06637494953062506,1.9754410291157383,-0.13199455323065168,False,295
649,False,False,37745.86041630918,-1280610.426843901,-0.9713689988199229,0.2465273858158319,1.1205792523755809,-0.19514209474618882,0.12941995882484725,176,0.3067807768268598,1053,145009.01072399673,201779.1148548941,-56770.10413089738,1053,0.665721,0.142936,0.522785,0.005186,0.188501,0.204363,1,0.2777737706720096,-0.19514209474618882,0.12941995882484725,-0.04672709207103998,1.6155311843230082,-0.15576418391408775,False,296
697,False,False,37416.79177028861,-1280939.4954899214,-0.9716186040663957,0.244717936720533,0.9374453450950662,-0.3418193907356777,0.13542776738980433,151,0.36537195523370636,964,117704.5663591853,169720.83820132588,-52016.27184214059,964,0.668816,0.224004,0.444812,0.038335,0.02133,0.696956,2,0.13542776738980433,-0.3418193907356777,0.18201764011686716,-0.060053841375025896,1.78793778718927,-0.23822138216107558,False,297
246,False,False,37167.59074396749,-1281188.6965162426,-0.9718076281024087,0.2433388024622707,1.0406105210205108,-0.28212448663198575,0.1704460507234713,210,0.37722185648452927,946,137753.3238585518,195475.96452796023,-57722.64066940843,946,0.594619,0.168203,0.426416,0.000989,0.153451,0.42711,2,0.26804645590178056,-0.2192112680146222,0.1704460507234713,-0.07516982959901486,1.5042509388544927,-0.28212448663198586,False,298
635,False,False,36951.06498153317,-1281405.222278677,-0.9719718672876174,0.2421342240791513,1.1294935495080192,-0.18329452764160148,0.22296839454397888,280,0.42132982225148125,879,148379.32806739007,215840.45373732812,-67461.12566993805,879,0.500094,0.129211,0.3708830000000001,0.021333,0.213111,0.072798,1,0.4349443876814685,-0.16831161490691104,0.22296839454397888,-0.09497620668173234,1.1056038027823312,-0.1832945276416018,False,299
528,False,False,36881.3708463607,-1281474.9164138495,-0.972024731703592,0.2417452484002609,1.0227958084129694,-0.22558960952233287,0.03630946971408666,214,0.3759052007899934,948,112840.07559016904,157690.80393223054,-44850.7283420615,948,0.602357,0.186571,0.41578600000000004,0.04254,0.184893,0.023928,1,0.03630946971408666,-0.22558960952233287,0.11968083677395014,-0.05695482038745503,2.1785082493715096,-0.16480869154369338,False,300
260,False,False,36754.88116626585,-1281601.4060939443,-0.9721206766930589,0.241037717587129,0.9189129044613015,-0.3220825666813901,-0.10569196291711502,226,0.500329163923634,759,98607.0748626813,159282.61584558725,-60675.54098290595,759,0.475729,0.128559,0.34717,0.080107,0.119251,0.502018,3,-0.10569196291711502,-0.3220825666813901,0.8316514491150575,-0.11590884309235638,1.2438047099879355,-0.2766309225567124,False,301
726,False,False,36516.65056465795,-1281839.6366955522,-0.9723013794392816,0.23969962145406964,0.8408821936483339,-0.34329045747313025,-0.04292430228526578,175,0.3996050032916392,912,99659.65119667728,152783.5224460975,-53123.871249420205,912,0.656645,0.270733,0.38591200000000003,0.076634,0.004784,0.663081,1,0.20053129588552854,-0.34329045747313025,-0.04292430228526578,-0.10444360045575374,2.1781263649409435,-0.24989182481167793,False,302
564,False,False,36446.8670245026,-1281909.4202357074,-0.9723543116707503,0.2393062818366405,1.0301564751176355,-0.3031985295238564,-0.017687621963582423,167,0.337063857801185,1007,118732.95381883724,164206.28251639113,-45473.328697553894,1007,0.647864,0.281011,0.366853,0.036171,0.14884,0.108808,1,-0.017687621963582423,-0.3031985295238564,0.2290496855569124,-0.03968209648604004,2.0188472975951415,-0.12769255525278778,False,303
669,False,False,36158.634882708,-1282197.652377502,-0.9725729415999886,0.23767495650676818,0.9801798861877934,-0.29097322667191816,0.16488416246184157,288,0.48518762343647137,782,115308.45464729803,170628.71644676503,-55320.261799467,782,0.479052,0.126597,0.35245499999999996,0.004474,0.152948,0.555053,2,0.2224570203621865,-0.21921126801462243,0.16488416246184157,-0.10614645293754255,1.5391928486022715,-0.29097322667191805,False,304
897,False,False,36149.15996839175,-1282207.1272918184,-0.9725801285147914,0.23762114686490565,0.9227501852523073,-0.3628115944076141,0.021202295758223855,291,0.5069124423963134,749,105326.1325574445,166389.09292635618,-61062.96036891168,749,0.502723,0.21982,0.282903,0.063478,0.129951,0.285586,2,0.021202295758223855,-0.3628115944076141,0.5826006607095853,-0.11590884309235605,1.2367378373662707,-0.2964069213690401,False,305
211,False,False,35967.67558237543,-1282388.6116778348,-0.9727177881048203,0.23658818876767618,1.2754714917682184,-0.12008530720982336,0.15953117705262887,150,0.2521395655036208,1136,177841.2541691235,243358.80253855124,-65517.548369427735,1136,0.596087,0.25565,0.34043700000000005,0.033268,0.199215,0.583817,2,0.4198844084105009,-0.12008530720982336,0.15953117705262887,-0.05494785471457364,1.1846252644067632,-0.1028320978021211,False,306
629,False,False,35966.03635050909,-1282390.250909701,-0.9727190314954592,0.23657883892869935,1.012273424740133,-0.23653543243364394,0.114265477262941,207,0.39631336405529954,917,123021.67045935131,174307.76308330477,-51286.09262395346,917,0.519401,0.258592,0.260809,0.087806,0.152112,0.462989,2,0.18019732933319066,-0.21921126801462232,0.114265477262941,-0.09559927642321375,1.7349492765472765,-0.23653543243364406,False,307
230,False,False,35914.792518931106,-1282441.494741279,-0.9727579009817076,0.23628637534143082,1.1768869553078762,-0.16831161490691104,0.18270280284216311,196,0.3140223831468071,1042,157045.57793081284,220876.91819406854,-63831.3402632557,1042,0.583208,0.19523,0.38797799999999993,0.047335,0.213639,0.352774,1,0.3707305073837326,-0.16831161490691104,0.18270280284216311,-0.05633649822044873,1.215366872205975,-0.16595520600197855,False,308
462,False,False,35776.8680169981,-1282579.419243212,-0.972862519515609,0.2354974669754073,0.8433081222887253,-0.42045659029601146,-0.13644043868725442,176,0.4720210664911126,802,83160.57199714395,128139.22511863009,-44978.65312148613,802,0.624166,0.106331,0.517835,0.065516,0.047703,0.174629,2,-0.13644043868725442,-0.42045659029601146,0.2810482676155621,-0.15502901353965182,2.2340336045069313,-0.2536328510085639,False,309
866,False,False,35707.98379197071,-1282648.3034682395,-0.9729147695983014,0.2351025088198555,1.0453594400570025,-0.2193868601650274,0.028837220010681452,137,0.27781435154707046,1097,147303.81781831032,207442.67099695926,-60138.85317864895,1097,0.691017,0.19883,0.492187,0.034088,0.099398,0.39084,1,0.33908671068073026,-0.2193868601650274,0.028837220010681452,0.0,1.591850584830666,-0.17555316385291253,False,310
66,False,False,35101.608548223405,-1283254.6787119866,-0.9733747175271026,0.23159806667696525,0.9228422316353132,-0.2766309225567126,0.0520805719197448,180,0.4121132323897301,893,114771.79001506051,175323.06347935428,-60551.27346429377,893,0.586609,0.09072,0.495889,0.029441,0.095494,0.711741,3,0.0520805719197448,-0.20222826412385653,0.7329524712855586,-0.11590884309235638,0.9252687698237976,-0.2766309225567125,False,311
25,False,False,35039.0722488773,-1283317.2150113329,-0.9734221525793342,0.23123378289139462,0.9114945603624434,-0.3628115944076139,0.03782378346137061,270,0.4825543120473996,786,109522.18627047782,170743.79125232663,-61221.60498184881,786,0.549158,0.225683,0.32347500000000007,0.024867,0.128244,0.411421,2,0.03782378346137061,-0.3628115944076139,0.5861751660994536,-0.11590884309235638,1.1285204812061385,-0.2876259944972983,False,312
483,False,False,34808.24482484058,-1283548.0424353695,-0.9735972398651213,0.22988446443479815,1.00588167924461,-0.3204079654100942,0.06015044158743321,152,0.3396971691902567,1003,127365.25087740495,178908.3388873605,-51543.08800995555,1003,0.569815,0.282347,0.28746799999999995,0.093501,0.136473,0.721519,2,0.06015044158743321,-0.3204079654100942,0.3156957585301541,-0.06809787626962138,1.4955090644816336,-0.19057038530739245,False,313
547,False,False,34700.61833979556,-1283655.6689204145,-0.9736788767383133,0.22925277321272564,1.0455764706584618,-0.19584106630229414,0.15349724999514702,250,0.37722185648452927,946,132303.70198086093,189639.59327289116,-57335.891292030225,946,0.598655,0.203867,0.39478800000000003,0.004068,0.200968,0.171252,1,0.15349724999514702,-0.19584106630229414,0.3059644267592736,-0.06598177359769586,1.3035057616446335,-0.148126699720468,False,314
73,False,False,34459.99598199032,-1283896.2912782198,-0.9738613936801526,0.2278345578044565,0.8870319999977029,-0.30691169155917475,-0.07079670565957097,210,0.47136273864384465,803,102463.69440466537,163573.29574525883,-61109.601340593465,803,0.531691,0.256791,0.27490000000000003,0.042396,0.117539,0.249656,3,-0.07079670565957097,-0.30691169155917475,0.7079261082401798,-0.11590884309235638,1.1713778543423365,-0.27663092255671295,False,315
728,False,False,34390.69001906232,-1283965.597241148,-0.9739139636596018,0.22742454013880908,1.188490372167898,-0.17726934818063445,0.2417016979702764,212,0.3120473996050033,1045,154150.06945748892,217256.99034973068,-63106.92089224176,1045,0.586002,0.273755,0.312247,0.023326,0.222865,0.289143,1,0.2417016979702764,-0.16831161490691104,0.30462374099605105,-0.05955331524025931,1.1229430173895198,-0.17726934818063445,False,316
983,False,False,34335.09344574937,-1284021.1938144607,-0.9739561347887952,0.22709512943947097,0.8944219505525419,-0.362811594407614,0.008429814332373775,283,0.49440421329822254,768,105971.69572560204,167953.58664887666,-61981.89092327462,768,0.540745,0.199038,0.34170700000000004,0.022797,0.133267,0.379413,2,0.008429814332373775,-0.362811594407614,0.6108994823710989,-0.11590884309235605,1.113606396423278,-0.2964069213690401,False,317
861,False,False,34315.298187289656,-1284040.9890729205,-0.9739711498940827,0.22697773476677008,0.88791659704299,-0.27663092255671273,0.032533575012477556,193,0.44634628044766295,841,109160.84477514103,172738.50208561018,-63577.65731046915,841,0.560103,0.176015,0.384088,0.031087,0.113875,0.081263,3,0.032533575012477556,-0.2520057997496423,0.5621165364800347,-0.14281577296729464,1.1275029193956736,-0.2766309225567126,False,318
94,False,False,34311.836296565176,-1284044.450963645,-0.9739737758084565,0.22695719841474848,0.9469491668028998,-0.36281159440761435,0.034484747108644465,199,0.3870967741935484,931,123547.71466003775,182738.78223377233,-59191.06757373459,931,0.585424,0.095877,0.48954700000000007,0.044492,0.128627,0.078117,2,0.034484747108644465,-0.36281159440761435,0.4670036281734746,-0.09312385149645686,1.2609381481576523,-0.2766309225567125,False,319
407,False,False,34271.99621557783,-1284084.2910446322,-0.9740039953184421,0.2267207377889746,1.1094369443884522,-0.17726934818063467,0.22183081068608312,227,0.3620803159973667,969,141862.70445376608,203774.3431727943,-61911.63871902821,969,0.513424,0.072834,0.44059,0.097056,0.217573,0.119252,1,0.22183081068608312,-0.17336273103781075,0.2659266730796297,-0.07387762084882721,1.2157450011745334,-0.1772693481806349,False,320
707,False,False,34187.501647306024,-1284168.785612904,-0.9740680861632981,0.22621848211639328,1.0009586126261194,-0.22228123900990593,0.12998232942464116,196,0.3495720868992758,988,122318.12259559911,172346.37495719906,-50028.25236159995,988,0.655385,0.153533,0.501852,0.002046,0.178303,0.063913,1,0.12998232942464116,-0.22228123900990593,0.14835811155489553,-0.07530061922918485,1.634622340233352,-0.1674993250338297,False,321
871,False,False,33749.122149503506,-1284607.1651107066,-0.9744006059093172,0.2235959061046342,0.9177677835291909,-0.3349652787494123,0.1329496104831902,250,0.46148782093482554,818,109824.24091711086,163137.19892770844,-53312.95801059758,818,0.547469,0.15011,0.397359,0.03009,0.137669,0.68139,2,0.1329496104831902,-0.3204079654100944,0.3371461468720436,-0.11590884309235605,1.227783634275259,-0.2876259944972982,False,322
677,False,False,33584.66823767842,-1284771.6190225317,-0.9745253475390377,0.22260473911687084,1.1127751943191901,-0.17726934818063445,0.23210279791204091,198,0.32587228439763,1024,144407.68469230176,205005.38129062316,-60597.6965983214,1024,0.566012,0.118512,0.44749999999999995,0.05846,0.21426,0.634525,1,0.23210279791204091,-0.17336273103781075,0.2638084274152528,-0.056336498220448505,1.1568148830680536,-0.17726934818063467,False,323
920,False,False,33576.85133248689,-1284779.4359277233,-0.97453127682027,0.22255752577036314,1.1092308642465085,-0.23297246893807855,0.04409378295967992,112,0.23107307439104674,1168,153899.2674312317,208946.58292793218,-55047.31549670047,1168,0.680067,0.167005,0.513062,0.043682,0.171242,0.197141,1,0.35186487310650194,-0.22228123900990582,0.04409378295967992,0.0,1.3788506373577945,-0.1756000638811539,False,324
773,False,False,33310.47721158501,-1285045.810048625,-0.9747333269970515,0.22094314624394706,1.0325554213330501,-0.2569363490801121,0.14203534968283393,142,0.29624753127057274,1069,140396.6806619204,194915.24110630056,-54518.56044438016,1069,0.656902,0.255432,0.40147,0.003235,0.150284,0.328995,2,0.14203534968283393,-0.2569363490801121,0.21617453267326603,-0.028868382214378596,1.398310466455004,-0.19126007938749,False,325
680,False,False,32966.84156800439,-1285389.4456922058,-0.9749939816068116,0.21884453565662598,0.9772491944870428,-0.19584106630229448,0.08816252925514867,198,0.3607636603028308,971,116752.39608522801,165880.06577127508,-49127.66968604707,971,0.574791,0.113648,0.4611430000000001,0.077835,0.189128,0.685383,1,0.11567773544258397,-0.19584106630229448,0.08816252925514867,-0.07463652549233679,1.7154687402734483,-0.15449507124938344,False,326
131,False,False,32948.52300687504,-1285407.764253335,-0.9750078766072044,0.21873215132553203,0.9822345378780099,-0.19514209474618882,0.13711957951748022,280,0.423963133640553,875,119941.1065188413,175117.97829153188,-55176.871772690574,875,0.556724,0.21827,0.33845400000000003,0.006155,0.202019,0.357012,1,0.13711957951748022,-0.19514209474618882,0.2566788376776017,-0.09497620668173234,1.3057144002192684,-0.16553117886285218,False,327
297,False,False,32936.7475372386,-1285419.5397229716,-0.9750168085399075,0.21865988132433412,1.130153480719585,-0.194385009562271,0.07722907855271499,220,0.3390388413429888,1004,131834.4361118167,184132.75386187938,-52298.31775006268,1004,0.521186,0.177388,0.34379800000000005,0.084465,0.23206,0.050873,1,0.07722907855271499,-0.194385009562271,0.22268260427669317,-0.09643888967603187,1.5006845413938024,-0.17038408679140649,False,328
396,False,False,32871.26627909898,-1285485.020981111,-0.9750664774031521,0.21825760732527266,1.0459656620596613,-0.1832945276416018,0.2081681368948658,269,0.4048716260697828,904,138787.62827903754,203947.51417509955,-65159.88589606201,904,0.517661,0.166668,0.350993,0.030869,0.212925,0.372476,1,0.33590618669899164,-0.16831161490691104,0.2081681368948658,-0.09497620668173234,1.0366344960774132,-0.1832945276416018,False,329
139,False,False,32524.906843948807,-1285831.3804162613,-0.9753291980640972,0.2161186156153272,0.9032524289848054,-0.2917049657733084,0.03976797094307516,275,0.47531270572745227,797,102262.74002633826,151565.30493275166,-49302.564906413405,797,0.493838,0.098687,0.39515100000000003,0.042039,0.148034,0.705453,2,0.03976797094307516,-0.28642204932928816,0.30455948647566267,-0.11590884309235605,1.3978153652476495,-0.2917049657733086,False,330
811,False,False,32478.192391296136,-1285878.094868914,-0.9753646319245066,0.21582867156726704,0.9847008109335615,-0.25693634908011165,0.050696900300776004,152,0.3238973008558262,1027,124819.37705437682,174877.3732582775,-50057.99620390069,1027,0.597748,0.287028,0.31071999999999994,0.059173,0.145567,0.471253,2,0.050696900300776004,-0.25693634908011165,0.24452189507719724,-0.028868382214378596,1.4837727466970771,-0.19126007938749,False,331
958,False,False,32446.879061967495,-1285909.4081982425,-0.9753883837203081,0.21563412335803878,0.8994011938843186,-0.362811594407614,-0.019588312618398995,155,0.3396971691902567,1003,129919.23658717149,192948.21190726967,-63028.97532009818,1003,0.633364,0.212526,0.42083800000000005,0.042732,0.11728,0.305113,2,-0.019588312618398995,-0.362811594407614,0.3811719679529384,-0.0680978762696216,1.3961648598582053,-0.2536328510085637,False,332
943,False,False,32410.496154009186,-1285945.791106201,-0.9754159808943876,0.2154078813154625,0.8897101687753339,-0.33094625376513087,0.013444532549340416,270,0.4641211323238973,814,103213.9761644353,152316.93675297042,-49102.96058853512,814,0.531123,0.28941,0.241713,0.021871,0.145439,0.353316,2,0.013444532549340416,-0.33094625376513087,0.21342632632933434,-0.11590884309235638,1.6355562052167105,-0.2964069213690399,False,333
80,False,False,32177.13755760807,-1286179.149702602,-0.9755929881257834,0.2139517154735182,1.1507622787725402,-0.20025149050867785,0.14652672385126042,162,0.2633311389071758,1119,176912.39251119367,247056.5762498047,-70144.18373861103,1119,0.591517,0.200924,0.39059299999999997,0.017657,0.199617,0.242524,2,0.5350095951485943,-0.11768655891042967,0.14652672385126042,-0.05797720868382683,0.8283196657372927,-0.20025149050867785,False,334
787,False,False,32164.489943791978,-1286191.7973164183,-0.9756025815975469,0.213872542569836,0.8617030664700349,-0.3390730939464469,-0.02185594319230788,155,0.34430546412113233,996,106506.95398185142,154454.8677237905,-47947.913741939075,996,0.685097,0.126102,0.5589949999999999,0.020849,0.028155,0.590665,2,-0.02185594319230788,-0.3390730939464469,0.1705548053944299,-0.060053841375025785,1.8091963545979204,-0.23822138216107536,False,335
403,False,False,32063.988522144507,-1286292.2987380656,-0.9756788139655483,0.21324248817890634,1.0320462668809813,-0.1832945276416018,0.24135398852020828,262,0.3976300197498354,915,134774.29546386717,197291.34749497386,-62517.052031106694,915,0.533275,0.281616,0.2516590000000001,0.018351,0.219268,0.199322,1,0.24835459646735747,-0.17336273103781075,0.24135398852020828,-0.09497620668173234,1.0691116964044634,-0.1832945276416017,False,336
585,False,False,32059.576915982914,-1286296.7103442273,-0.9756821602583557,0.21321479361761875,0.8914938566205467,-0.32040796541009464,0.09395181797545771,222,0.42001316655694537,881,115961.93410044683,175333.7449567269,-59371.81085628008,881,0.560785,0.169108,0.39167699999999994,0.05005,0.128757,0.639989,2,0.09395181797545771,-0.32040796541009464,0.34775526750285546,-0.09603083273955093,1.174445637620738,-0.27663092255671273,False,337
280,False,False,31896.98783619506,-1286459.299424015,-0.9758054873751291,0.21219189052622478,0.8704648359948177,-0.33094625376513065,0.027695285088413568,292,0.4990125082290981,761,99509.28085107655,150176.01204731702,-50666.73119624048,761,0.474966,0.054015,0.420951,0.027327,0.145068,0.337592,2,0.027695285088413568,-0.33094625376513065,0.231773052027074,-0.11590884309235638,1.5197335006122694,-0.2964069213690401,False,338
592,False,False,31825.752362646326,-1286530.5348975637,-0.9758595209275437,0.21174235331225377,1.1477720303657089,-0.16374821433766829,0.2048398714024482,132,0.25279789335088876,1135,151936.1989121059,208886.08962223935,-56949.89071013345,1135,0.604656,0.235751,0.368905,0.058689,0.179744,0.257352,2,0.23499163265431977,-0.16374821433766829,0.2048398714024482,-0.028868382214378485,1.1388746486461305,-0.08928241900730416,False,339
909,False,False,31788.796500002325,-1286567.4907602079,-0.9758875526993804,0.21150880962273244,0.7792009834485453,-0.39663539721823804,-0.13789041903461674,186,0.4772876892692561,794,75412.62048777849,118300.9800476354,-42888.35955985691,794,0.628039,0.075639,0.5524,0.058999,0.037628,0.585189,2,-0.13789041903461674,-0.39663539721823804,0.14016337506464938,-0.1814707785556927,2.2340336045069313,-0.2536328510085639,False,340
601,False,False,31696.230237814092,-1286660.057022396,-0.9759577660878875,0.21092283876384466,0.9898886108643675,-0.2232367550514457,0.10554766738301469,276,0.4206714944042133,880,128157.35581821275,185097.10274266457,-56939.74692445183,880,0.452614,0.065717,0.38689700000000005,0.02405,0.174234,0.529548,2,0.29380340632771307,-0.16374821433766829,0.10554766738301469,-0.11497896911862915,1.2159596598125906,-0.2232367550514459,False,341
438,False,False,31536.250639584432,-1286820.0366206258,-0.9760791138599395,0.20990674855348024,1.1519509626412194,-0.16831161490691104,0.12305394760040889,173,0.260697827518104,1123,143547.7742672704,197738.5507373888,-54190.776470118406,1123,0.590631,0.089767,0.500864,0.047643,0.234773,0.28083,1,0.12305394760040889,-0.16831161490691104,0.20554615370449447,-0.06349983811607818,1.329300919099706,-0.16595520600197855,False,342
490,False,False,31467.647732626312,-1286888.6395275837,-0.9761311505571669,0.20946970825867317,0.8829902885895125,-0.2439885510591503,0.018770144726031557,133,0.2922975641869651,1075,140700.10994842654,205040.2942849868,-64340.184336560254,1075,0.7228,0.211132,0.511668,0.014068,0.060874,0.495567,1,0.504847374959726,-0.2439885510591503,0.018770144726031557,0.0,1.0525588381971271,-0.21849934996480103,False,343
133,False,False,31377.68778442211,-1286978.599475788,-0.976199387003622,0.20889540527554806,1.131230125955957,-0.16752842263907086,0.1632351334265869,157,0.2587228439763002,1126,169935.66992060142,237348.3675600417,-67412.69763944027,1126,0.608605,0.11148,0.49712499999999993,0.012397,0.198496,0.546736,2,0.4383623322433585,-0.12008530720982336,0.1632351334265869,-0.05797720868382694,0.8753620584801687,-0.16752842263907086,False,344
183,False,False,31217.556606430517,-1287138.7306537796,-0.9763208497519996,0.20786972337178677,1.137601713544352,-0.2236010235305308,0.05012138283199152,238,0.3127057274522712,1044,138290.0570712673,193721.917997138,-55431.860925870686,1044,0.575313,0.185186,0.390127,0.002741,0.253377,0.272836,1,0.05012138283199152,-0.2236010235305308,0.3344326486187683,-0.06651061283129156,1.227730993795117,-0.09353218177309885,False,345
445,False,False,31051.733915777346,-1287304.5533444327,-0.9764466296282406,0.20680295023018846,1.1976018451096981,-0.18948462262589483,0.06383908626584534,177,0.26135615536537193,1122,147070.21885048045,202720.06634885675,-55649.8474983763,1122,0.579753,0.100049,0.47970399999999996,0.04111,0.252879,0.548569,1,0.06383908626584534,-0.18948462262589483,0.29669269753674765,-0.07386362483582987,1.250986282106059,-0.08169382534333758,False,346
502,False,False,31027.98403411286,-1287328.3032260973,-0.9764646443954883,0.2066497733222732,0.8920215304369571,-0.2917049657733086,0.055039493012719376,273,0.4621461487820935,817,105000.90701090448,154956.49449243298,-49955.58748152849,817,0.523023,0.279972,0.24305100000000002,0.001692,0.149775,0.69578,2,0.055039493012719376,-0.2864220493292884,0.23221118081426706,-0.07516982959901486,1.3867102451708266,-0.2917049657733086,False,347
903,False,False,31013.459043224353,-1287342.8282169858,-0.9764756618958627,0.20655604494111968,0.9817671700041055,-0.19584106630229425,0.13126488365825195,244,0.37919684002633314,943,124035.60360973743,178902.82363232545,-54867.22002258802,943,0.577401,0.179703,0.39769800000000005,0.028327,0.198159,0.745477,1,0.13126488365825195,-0.19584106630229425,0.28875012470198946,-0.06598177359769608,1.1272433807006284,-0.14971553162187234,False,348
652,False,False,30622.892380703142,-1287733.394879507,-0.9767719146359568,0.20402192100979422,1.1028141471478512,-0.16374821433766829,0.21471887690926983,150,0.2672811059907834,1113,150022.74432550906,206548.71605182436,-56525.9717263153,1113,0.638456,0.25178,0.386676,0.006445,0.175554,0.165367,2,0.21471887690926983,-0.16374821433766829,0.21949322474053456,-0.05494785471457331,1.0672406473256122,-0.12793543816016117,False,349
846,False,False,30605.885906755117,-1287750.401353455,-0.9767848143915938,0.20391096627485283,0.769029420163796,-0.3869504861792852,-0.1281772535158079,167,0.41803818301514156,884,100624.01341790475,159353.07515988091,-58729.06174197617,884,0.647012,0.249164,0.39784800000000003,0.020955,0.062248,0.137262,3,-0.1281772535158079,-0.3869504861792852,0.6240122169101219,-0.15502901353965148,1.1616604020323358,-0.2030294332391671,False,350
879,False,False,30541.852233118534,-1287814.4350270915,-0.976833385232614,0.20349273176428007,0.9839977220887401,-0.22323675505144558,0.14695881714012127,250,0.3838051349572087,936,128619.27186534097,184498.75152785564,-55879.47966251467,936,0.488425,0.167627,0.320798,0.064004,0.181837,0.384131,2,0.2167851359165558,-0.1810419231832331,0.14695881714012127,-0.09539510863516931,1.1884349979097482,-0.2232367550514458,False,351
